# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2021-07-01
#
# GRDC-No.:              1891500
# River:                 ZAMBEZI RIVER
# Station:               MATUNDO-CAIS (58316087)
# Country:               MZ
# Latitude (DD):       -16.15
# Longitude (DD):      33.591667
# Catchment area (km²):      940000.0
# Altitude (m ASL):        117.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-10 - 1990-04
# No. of years:          31
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 10804
# DATA
YYYY-MM-DD;hh:mm; Value
1962-03-21;--:--;   7585.000
1962-03-22;--:--;   9183.000
1962-03-23;--:--;   8302.000
1962-03-24;--:--;   7425.000
1962-03-25;--:--;   6323.000
1962-03-26;--:--;   5629.000
1962-03-27;--:--;   5629.000
1962-03-28;--:--;   5515.000
1962-03-29;--:--;   5403.000
1962-03-30;--:--;   5317.000
1962-03-31;--:--;   5322.000
1962-04-01;--:--;   5312.000
1962-04-02;--:--;   5352.000
1962-04-03;--:--;   5403.000
1962-04-04;--:--;   5206.000
1962-04-05;--:--;   5030.000
1962-04-06;--:--;   4841.000
1962-04-07;--:--;   4962.000
1962-04-08;--:--;   5425.000
1962-04-09;--:--;   6160.000
1962-04-10;--:--;   6495.000
1962-04-11;--:--;   6489.000
1962-04-12;--:--;   6398.000
1962-04-13;--:--;   6314.000
1962-04-14;--:--;   5822.000
1962-04-15;--:--;   5167.000
1962-04-16;--:--;   5714.000
1962-04-17;--:--;   6023.000
1962-04-18;--:--;   6132.000
1962-04-19;--:--;   6176.000
1962-04-20;--:--;   5675.000
1962-04-21;--:--;   4589.000
1962-04-22;--:--;   5087.000
1962-04-23;--:--;   5556.000
1962-04-24;--:--;   5192.000
1962-04-25;--:--;   4865.000
1962-04-26;--:--;   4775.000
1962-04-27;--:--;   4747.000
1962-04-28;--:--;   4780.000
1962-04-29;--:--;   4756.000
1962-04-30;--:--;   4733.000
1962-05-01;--:--;   4747.000
1962-05-02;--:--;   4733.000
1962-05-03;--:--;   4662.000
1962-05-04;--:--;   4426.000
1962-05-05;--:--;   3824.000
1962-05-06;--:--;   3745.000
1962-05-07;--:--;   3664.000
1962-05-08;--:--;   3592.000
1962-05-09;--:--;   3537.000
1962-05-10;--:--;   3443.000
1962-05-11;--:--;   3342.000
1962-05-12;--:--;   3297.000
1962-05-13;--:--;   3282.000
1962-05-14;--:--;   3293.000
1962-05-15;--:--;   3252.000
1962-05-16;--:--;   2836.000
1962-05-17;--:--;   3275.000
1962-05-18;--:--;   2189.000
1962-05-19;--:--;   2128.000
1962-05-20;--:--;   2081.000
1962-05-21;--:--;   2047.000
1962-05-22;--:--;   2041.000
1962-05-23;--:--;   2041.000
1962-05-24;--:--;   2036.000
1962-05-25;--:--;   1968.000
1962-05-26;--:--;   1930.000
1962-05-27;--:--;   1943.000
1962-05-28;--:--;   1957.000
1962-05-29;--:--;   2007.000
1962-05-30;--:--;   2002.000
1962-05-31;--:--;   1985.000
1962-06-01;--:--;   1957.000
1962-06-02;--:--;   1949.000
1962-06-03;--:--;   2002.000
1962-06-04;--:--;   1985.000
1962-06-05;--:--;   1943.000
1962-06-06;--:--;   1935.000
1962-06-07;--:--;   1943.000
1962-06-08;--:--;   1921.000
1962-06-09;--:--;   1899.000
1962-06-10;--:--;   1985.000
1962-06-11;--:--;   1985.000
1962-06-12;--:--;   1954.000
1962-06-13;--:--;   1946.000
1962-06-14;--:--;   1979.000
1962-06-15;--:--;   1930.000
1962-06-16;--:--;   1864.000
1962-06-17;--:--;   1880.000
1962-06-18;--:--;   1899.000
1962-06-19;--:--;   1924.000
1962-06-20;--:--;   1924.000
1962-06-21;--:--;   1902.000
1962-06-22;--:--;   1880.000
1962-06-23;--:--;   1872.000
1962-06-24;--:--;   1891.000
1962-06-25;--:--;   1919.000
1962-06-26;--:--;   1924.000
1962-06-27;--:--;   1913.000
1962-06-28;--:--;   1902.000
1962-06-29;--:--;   1848.000
1962-06-30;--:--;   1814.000
1962-07-01;--:--;   1843.000
1962-07-02;--:--;   1848.000
1962-07-03;--:--;   1843.000
1962-07-04;--:--;   1830.000
1962-07-05;--:--;   1822.000
1962-07-06;--:--;   1798.000
1962-07-07;--:--;   1774.000
1962-07-08;--:--;   1803.000
1962-07-09;--:--;   1822.000
1962-07-10;--:--;   1816.000
1962-07-11;--:--;   1819.000
1962-07-12;--:--;   1811.000
